date,STOCK_RELIANCE,STOCK_TCS,STOCK_HDFCBANK,STOCK_INFY,STOCK_ICICIBANK,STOCK_HUL,STOCK_INDUSINDBK,STOCK_SBIN,STOCK_BHARTIARTL,STOCK_ARTI,STOCK_ATUL,STOCK_BORORENEW,STOCK_CROMPTON,STOCK_DEEPAKNTR,STOCK_LLOYDS,STOCK_MACPOWER,STOCK_PERSISTENT,STOCK_RADICO,STOCK_SUPRAJIT,STOCK_TANLA,STOCK_TIMKEN,STOCK_VBL
2019-09-24,569.397705078125,1698.5677490234375,584.1234130859375,659.5473022460938,426.4329833984375,1824.714599609375,1461.92919921875,274.2702941894531,333.2799072265625,401.6224060058594,3856.58349609375,44.87882995605469,251.33883666992188,292.6595764160156,,113.6888198852539,282.32415771484375,321.9953918457031,175.5546417236328,50.292518615722656,747.8056640625,55.83676528930664
2019-09-25,569.7762451171875,1734.911376953125,577.5543823242188,658.3843994140625,419.9528503417969,1825.6488037109375,1449.973876953125,254.01272583007812,326.5885009765625,397.19610595703125,3901.40185546875,43.76428985595703,247.62588500976562,289.93353271484375,,115.96065521240234,267.87554931640625,312.6465148925781,171.58218383789062,48.761470794677734,730.6639404296875,54.53153991699219
2019-09-26,577.4576416015625,1734.2056884765625,578.85888671875,649.9951782226562,437.12042236328125,1810.4312744140625,1492.49267578125,255.46295166015625,328.8826904296875,393.0641784667969,3828.187744140625,44.40824508666992,246.57861328125,304.68341064453125,,115.96065521240234,267.02978515625,316.28765869140625,165.55166625976562,49.03983688354492,736.5344848632812,55.54866027832031
2019-09-27,582.912353515625,1708.07958984375,579.65087890625,649.70458984375,434.4606628417969,1789.5185546875,1427.7021484375,254.87379455566406,333.7100830078125,398.8758850097656,3941.722900390625,43.70237350463867,246.53102111816406,298.4037780761719,,101.02449035644531,269.0971984863281,317.2225036621094,163.54151916503906,48.06553649902344,729.865478515625,56.229644775390625
2019-09-30,593.2432861328125,1743.925048828125,571.8473510742188,669.1824340820312,419.4692687988281,1763.755615234375,1333.939208984375,245.4474334716797,350.8687744140625,392.69635009765625,3906.826904296875,43.8757438659668,238.29586791992188,290.9558410644531,,99.7677230834961,267.80499267578125,309.98944091796875,171.53427124023438,48.20472717285156,723.5723266601562,54.48788833618164
2019-10-01,581.064453125,1711.236572265625,581.7939453125,659.1320190429688,410.6678466796875,1771.186279296875,1251.5050048828125,231.9877166748047,335.478515625,372.17138671875,3886.10400390625,42.19154739379883,234.6781005859375,282.8751220703125,,99.7677230834961,263.599609375,297.9834899902344,167.08323669433594,45.83856964111328,744.800048828125,52.65882110595703
2019-10-03,583.8031005859375,1711.4853515625,570.0303344726562,652.5286254882812,413.2792053222656,1746.046875,1210.480712890625,230.35623168945312,329.69525146484375,367.29150390625,3925.154296875,42.21631622314453,232.2979736328125,287.6943054199219,,99.7677230834961,261.9786071777344,299.115234375,166.41317749023438,43.657981872558594,754.0049438476562,53.981510162353516
2019-10-04,582.4893798828125,1727.3521728515625,554.26025390625,659.0489501953125,400.3189392089844,1730.1612548828125,1219.9295654296875,226.5494384765625,324.53326416015625,372.17138671875,3874.227294921875,40.928401947021484,233.3452606201172,290.07958984375,,99.7677230834961,261.88458251953125,294.58837890625,168.0883026123047,44.95705795288086,731.0394897460938,53.950950622558594
2019-10-07,583.3799438476562,1701.059814453125,552.955810546875,655.8095703125,402.44677734375,1726.4686279296875,1196.5489501953125,225.77903747558594,326.4929504394531,369.59661865234375,3877.012939453125,40.29682922363281,241.86599731445312,280.587158203125,,95.70741271972656,270.5772705078125,290.5535583496094,173.5445098876953,43.75077819824219,718.8759155273438,53.37908935546875
2019-10-09,589.9034423828125,1678.13232421875,572.1734008789062,650.908935546875,422.3708190917969,1733.54345703125,1261.72509765625,236.51962280273438,343.5559997558594,372.61279296875,3854.33544921875,39.145137786865234,247.1498260498047,286.4773254394531,,98.6076431274414,269.91949462890625,288.8314208984375,174.45384216308594,42.962059020996094,736.72216796875,53.985877990722656
2019-10-10,606.82470703125,1665.131591796875,559.3151245117188,650.4105834960938,409.7973937988281,1752.0089111328125,1184.4488525390625,230.35623168945312,360.61907958984375,375.2611389160156,3808.6865234375,38.16682052612305,245.24574279785156,295.3856506347656,,98.6076431274414,266.5833740234375,290.94720458984375,169.4762725830078,43.518798828125,731.2274169921875,53.13463592529297
2019-10-11,602.3049926757812,1650.5111083984375,558.4998779296875,676.7825317382812,414.48822021484375,1783.95654296875,1179.3389892578125,230.7187957763672,366.0199890136719,377.39459228515625,3903.503662109375,38.51356506347656,244.15090942382812,296.7486267089844,,102.7646255493164,270.5538024902344,290.30755615234375,170.28993225097656,43.4724006652832,726.0144653320312,54.204132080078125
2019-10-14,604.7095947265625,1678.8800048828125,561.1087036132812,652.9439086914062,414.7784118652344,1792.4998779296875,1205.7564697265625,231.5345458984375,376.2005310058594,378.056640625,3935.760498046875,39.00891876220703,241.43759155273438,296.2132263183594,,102.37793731689453,274.57122802734375,291.6852722167969,172.10865783691406,43.70438003540039,726.0614013671875,54.21287155151367
2019-10-15,607.4481201171875,1692.4207763671875,569.7975463867188,638.1590576171875,417.679931640625,1837.12841796875,1226.63037109375,234.253662109375,366.7369384765625,372.1223449707031,3884.393310546875,38.88508224487305,241.00917053222656,291.78338623046875,,102.37793731689453,276.42724609375,288.53619384765625,175.8896942138672,43.00844955444336,723.5723266601562,55.059749603271484
2019-10-16,611.0994873046875,1699.980224609375,568.8889770507812,640.775390625,421.0167236328125,1843.002197265625,1228.7994384765625,232.07835388183594,368.26641845703125,374.1822204589844,3877.79541015625,38.63740158081055,246.76902770996094,294.3146667480469,,96.19078063964844,282.01873779296875,294.53912353515625,173.0180206298828,43.75077819824219,744.4242553710938,55.57484436035156
2019-10-17,621.8533935546875,1725.07958984375,568.3765869140625,639.1558227539062,426.1428527832031,1872.2354736328125,1292.0472412109375,240.5983428955078,368.8399353027344,370.9942932128906,4113.6630859375,40.77980041503906,250.86279296875,306.6305236816406,,96.19078063964844,285.09649658203125,299.6564636230469,172.87442016601562,42.26612854003906,745.6923828125,54.880760192871094
2019-10-18,630.6925048828125,1747.5035400390625,572.5694580078125,637.7852172851562,423.4346923828125,1874.9052734375,1294.5059814453125,244.4051055908203,366.59356689453125,394.58453369140625,4120.65185546875,42.89742660522461,253.3380584716797,309.45391845703125,,96.19078063964844,292.5205078125,311.0226745605469,173.0658721923828,42.73007583618164,740.5733032226562,55.84114074707031
2019-10-22,629.7128295898438,1742.4500732421875,577.3681030273438,534.5401611328125,436.3466796875,1893.148681640625,1292.9149169921875,245.175537109375,357.6080017089844,403.1181640625,4168.30419921875,43.26893997192383,252.76683044433594,322.01318359375,,96.77082824707031,290.73486328125,300.88653564453125,175.07603454589844,44.8642578125,745.22265625,55.27364730834961
2019-10-23,620.0277099609375,1758.3336181640625,578.4395751953125,547.1982421875,440.16705322265625,1908.26611328125,1284.816162109375,249.662109375,344.4641418457031,412.4366149902344,4131.8935546875,43.293704986572266,250.0535430908203,331.8950500488281,,96.77082824707031,283.14642333984375,309.54656982421875,176.46400451660156,47.091243743896484,743.4849853515625,54.54026794433594
2019-10-24,639.6428833007812,1768.4412841796875,575.877197265625,534.3719482421875,439.8285217285156,1908.3555908203125,1236.9947509765625,237.9244842529297,355.93511962890625,425.9727783203125,4209.1640625,42.76120376586914,242.86566162109375,331.65167236328125,,88.45685577392578,285.9891662597656,306.69268798828125,175.26748657226562,45.977752685546875,727.7051391601562,54.902591705322266
2019-10-25,637.30517578125,1804.9222412109375,572.5694580078125,536.1383056640625,453.70770263671875,1918.8663330078125,1226.4373779296875,255.19102478027344,358.61163330078125,426.659423828125,4155.89013671875,42.30300521850586,242.53244018554688,331.65167236328125,,84.58988952636719,283.1229553222656,309.8418273925781,174.07095336914062,44.539493560791016,730.7577514648438,53.32670593261719
2019-10-27,638.663330078125,1797.06591796875,576.6226196289062,545.7263793945312,454.1429138183594,1914.0806884765625,1230.8726806640625,255.4176025390625,356.652099609375,430.38671875,4225.19482421875,42.600215911865234,244.00808715820312,340.1218566894531,,,281.64288330078125,309.54656982421875,173.78378295898438,45.467403411865234,731.5560913085938,54.51407241821289
2019-10-29,653.2689819335938,1864.295654296875,578.85888671875,547.240478515625,461.7353210449219,1932.373779296875,1268.136474609375,254.37525939941406,344.0339660644531,429.209716796875,4180.3271484375,42.21631622314453,242.19923400878906,334.32904052734375,,87.97347259521484,283.8511962890625,314.0733947753906,176.89476013183594,44.400306701660156,771.0997924804688,54.335105895996094
2019-10-30,658.6347045898438,1913.51806640625,581.5842895507812,555.60888671875,455.69036865234375,1940.6033935546875,1250.6854248046875,262.7593078613281,351.7290344238281,426.8555603027344,4156.23291015625,42.228702545166016,237.4866180419922,332.08978271484375,,88.94022369384766,282.88800048828125,306.69268798828125,180.77154541015625,42.77647399902344,789.6505737304688,54.02952575683594
2019-10-31,652.0665893554688,1927.8306884765625,573.1983642578125,576.6355590820312,447.856201171875,1945.9263916015625,1266.1119384765625,283.1528015136719,357.7513427734375,429.87176513671875,4198.55859375,43.5661506652832,236.96299743652344,332.1871643066406,,81.88301086425781,291.13433837890625,311.5147399902344,177.94772338867188,43.56519317626953,836.8961791992188,54.143028259277344
2019-11-01,648.7492065429688,1869.4345703125,577.7174072265625,578.570068359375,447.0824279785156,1949.5040283203125,1330.3719482421875,284.1951599121094,356.604248046875,430.313232421875,4234.87060546875,44.29679489135742,240.9615936279297,331.3108825683594,,81.68965911865234,288.59698486328125,319.6827392578125,179.67071533203125,42.637290954589844,824.6386108398438,54.068809509277344
2019-11-04,649.0831298828125,1863.531005859375,576.2265625,596.3167114257812,455.061767578125,1930.540283203125,1303.8099365234375,284.8749084472656,361.3360290527344,417.9049987792969,4170.17041015625,43.44231033325195,242.72283935546875,329.6558532714844,,81.6413345336914,281.0320129394531,328.78564453125,177.08621215820312,42.40530776977539,811.1599731445312,55.17760467529297
2019-11-05,644.474365234375,1870.241455078125,577.4612426757812,585.466796875,452.9823303222656,1943.063232421875,1272.764404296875,289.3161926269531,367.02374267578125,414.4228515625,4171.20068359375,41.559974670410156,237.2010040283203,350.2958068847656,,82.26971435546875,281.4078674316406,322.4382019042969,175.17173767089844,42.03414535522461,817.593994140625,61.28031539916992
2019-11-06,638.9526977539062,1858.9014892578125,585.451171875,599.092041015625,464.92706298828125,1949.5936279296875,1294.84326171875,287.8206481933594,355.0747985839844,401.69598388671875,4142.77099609375,42.61259460449219,237.01058959960938,340.75469970703125,,82.26971435546875,282.8645324707031,308.75927734375,174.64527893066406,42.03414535522461,821.9616088867188,65.9250259399414
2019-11-07,649.5061645507812,1856.226806640625,588.735595703125,605.6524658203125,462.84759521484375,1912.7384033203125,1332.3485107421875,288.364501953125,355.361572265625,401.9411315917969,4142.47705078125,42.78596878051758,242.86566162109375,347.1316833496094,,82.26971435546875,287.6102600097656,318.74786376953125,170.05059814453125,41.013450622558594,836.7552490234375,66.02542877197266
