date,ETF_NIFTY_NEXT_50,ETF_NIFTY_MIDCAP150,ETF_PSU_BANK,ETF_SENSEX,ETF_PHARMA_SECTOR,ETF_AUTO_SECTOR,ETF_NIFTY200,ETF_HDFC_GOLD
2016-08-12,223.06033325195312,,32.875,,,,,
2016-08-16,223.06033325195312,,33.28300094604492,,,,,
2016-08-17,224.91671752929688,,33.459999084472656,,,,,
2016-08-18,227.89671325683594,,33.729000091552734,,,,,
2016-08-19,226.82196044921875,,34.9109992980957,,,,,
2016-08-22,225.8742218017578,,34.41899871826172,,,,,
2016-08-23,224.91671752929688,,34.49700164794922,,,,,
2016-08-24,226.96852111816406,,34.630001068115234,,,,,
2016-08-25,225.60064697265625,,34.10900115966797,,,,,
2016-08-26,226.5288543701172,,33.6609992980957,,,,,
2016-08-29,226.2845916748047,,34.04499816894531,,,,,
2016-08-30,227.84786987304688,,34.395999908447266,,,,,
2016-08-31,227.65245056152344,,34.60599899291992,,,,,
2016-09-01,227.65245056152344,,34.310001373291016,,,,,
2016-09-02,227.40818786621094,,34.69900131225586,,,,,
2016-09-06,231.56065368652344,,35.391998291015625,,,,,
2016-09-07,232.09803771972656,,36.75400161743164,,,,,
2016-09-08,233.51475524902344,,36.88399887084961,,,,,
2016-09-09,233.7101593017578,,36.652000427246094,,,,,
2016-09-12,225.2098388671875,,35.053001403808594,,,,,
2016-09-14,226.87081909179688,,35.71699905395508,,,,,
2016-09-15,227.31048583984375,,35.242000579833984,,,,,
2016-09-16,229.26458740234375,,35.29499816894531,,,,,
2016-09-19,229.02032470703125,,35.28300094604492,,,,,
2016-09-20,226.7731170654297,,35.37200164794922,,,,,
2016-09-21,227.0173797607422,,34.82400131225586,,,,,
2016-09-22,229.41114807128906,,35.58399963378906,,,,,
2016-09-23,230.1927947998047,,35.659000396728516,,,,,
2016-09-26,230.58360290527344,,35.08300018310547,,,,,
2016-09-27,229.65541076660156,,34.63399887084961,,,,,
2016-09-28,230.4370574951172,,35.45199966430664,,,,,
2016-09-29,225.64950561523438,,34.02299880981445,,,,,
2016-09-30,227.11508178710938,,34.880001068115234,,,,,
2016-10-03,231.80491638183594,,35.68899917602539,,,,,
2016-10-04,235.07803344726562,,36.27799987792969,,,,,
2016-10-05,235.71311950683594,,36.24100112915039,,,,,
2016-10-06,238.00918579101562,,35.702999114990234,,,,,
2016-10-07,235.95738220214844,,35.68000030517578,,,,,
2016-10-10,237.42294311523438,,35.20500183105469,,,,,
2016-10-13,233.1532440185547,,34.23699951171875,,,,,
2016-10-14,234.58950805664062,,34.67100143432617,,,,,
2016-10-17,233.07508850097656,,34.32699966430664,,,,,
2016-10-18,234.10098266601562,,35.0,,,,,
2016-10-19,237.42294311523438,,34.900001525878906,,,,,
2016-10-20,235.1757354736328,,35.51100158691406,,,,,
2016-10-21,240.10983276367188,,35.6619987487793,,,,,
2016-10-24,240.35409545898438,,36.13999938964844,,,,,
2016-10-25,241.18460083007812,,35.59199905395508,,,,,
2016-10-26,241.33114624023438,,35.31999969482422,,,,,
2016-10-27,230.58360290527344,,35.10200119018555,,,,,
2016-10-28,232.87966918945312,,35.13100051879883,,,,,
2016-11-01,246.7146759033203,,35.400001525878906,,,,,
2016-11-02,232.58656311035156,,34.29800033569336,,,,,
2016-11-03,229.7921905517578,,33.57699966430664,,,,,
2016-11-04,226.08917236328125,,32.981998443603516,,,,,
2016-11-07,234.40386962890625,,34.108001708984375,,,,,
2016-11-08,238.0384979248047,,33.952999114990234,,,,,
2016-11-09,229.0398712158203,,34.96500015258789,,,,,
2016-11-10,225.5518035888672,,37.91299819946289,,,,,
2016-11-11,219.81651306152344,,36.99800109863281,,,,,
2016-11-15,210.23167419433594,,37.790000915527344,,,,,
2016-11-16,211.06216430664062,,37.64099884033203,,,,,
2016-11-17,212.0685272216797,,37.42499923706055,,,,,
2016-11-18,211.67770385742188,,37.69499969482422,,,,,
2016-11-21,202.2882537841797,,35.00699996948242,,,,,
2016-11-22,209.57704162597656,,35.09299850463867,,,,,
2016-11-23,212.0685272216797,,35.04999923706055,,,,,
2016-11-24,211.8242645263672,,35.5,,,,,
2016-11-25,215.92787170410156,,35.71900177001953,,,,,
2016-11-28,217.8526611328125,,34.849998474121094,,,,,
2016-11-29,217.34458923339844,,34.737998962402344,,,,,
2016-11-30,221.2039337158203,,35.5,,,,,
2016-12-01,219.2498321533203,,34.87799835205078,,,,,
2016-12-02,216.17213439941406,,34.70000076293945,,,,,
2016-12-05,215.87901306152344,,34.9370002746582,,,,,
2016-12-06,219.8360595703125,,35.20199966430664,,,,,
2016-12-07,217.39344787597656,,34.82400131225586,,,,,
2016-12-08,220.8131103515625,,35.00199890136719,,,,,
2016-12-09,221.00851440429688,,35.893001556396484,,,,,
2016-12-12,219.14234924316406,,35.45800018310547,,,,,
2016-12-13,216.95376586914062,,35.47200012207031,,,,,
2016-12-14,215.87901306152344,,35.020999908447266,,,,,
2016-12-15,215.39048767089844,,35.22100067138672,,,,,
2016-12-16,214.21803283691406,,35.11899948120117,,,,,
2016-12-19,212.99671936035156,,34.96900177001953,,,,,
2016-12-20,211.04261779785156,,33.97999954223633,,,,,
2016-12-21,210.74949645996094,,34.099998474121094,,,,,
2016-12-22,207.6717987060547,,33.25699996948242,,,,,
2016-12-23,207.0855712890625,,33.20399856567383,,,,,
2016-12-26,203.47048950195312,,32.47700119018555,,,,,
2016-12-27,206.1085205078125,,32.70899963378906,,,,,
2016-12-28,208.68792724609375,,32.51100158691406,,,,,
2016-12-29,210.55409240722656,,32.845001220703125,,,,,
2016-12-30,212.50819396972656,,33.00299835205078,,,,,
2017-01-02,212.99671936035156,,32.64099884033203,,,,,
2017-01-03,216.12327575683594,,32.75,,,,,
2017-01-04,216.63134765625,,32.48400115966797,,,,,
2017-01-05,218.2727813720703,,32.900001525878906,,,,,
2017-01-06,220.27572631835938,,33.01599884033203,,,,,
2017-01-09,220.2268829345703,,33.020999908447266,,,,,
2017-01-10,220.3245849609375,,33.176998138427734,,,,,
2017-01-11,223.011474609375,,34.02899932861328,,,,,
2017-01-12,226.1868896484375,,34.099998474121094,,,,,
2017-01-13,221.83901977539062,,33.900001525878906,,,,,
2017-01-16,225.2098388671875,,34.327999114990234,,,,,
2017-01-17,226.6754150390625,,34.39099884033203,,,,,
2017-01-18,225.6983642578125,,34.79399871826172,,,,,
2017-01-19,227.65245056152344,,34.650001525878906,,,,,
2017-01-20,223.70518493652344,,33.87300109863281,,,,,
2017-01-23,226.08917236328125,,33.9900016784668,,,,,
2017-01-24,228.58065795898438,,34.38999938964844,,,,,
2017-01-25,231.80491638183594,,34.650001525878906,,,,,
2017-01-27,236.54360961914062,,35.91400146484375,,,,,
2017-01-30,236.9930419921875,,35.7599983215332,,,,,
2017-01-31,231.7560577392578,,35.33000183105469,,,,,
2017-02-01,235.25389099121094,,36.44200134277344,,,,,
2017-02-02,236.78787231445312,,37.020999908447266,,,,,
2017-02-03,237.0809783935547,,38.196998596191406,,,,,
2017-02-06,238.39999389648438,,37.97100067138672,,,,,
2017-02-07,239.37704467773438,,38.35900115966797,,,,,
2017-02-08,240.42250061035156,,38.13800048828125,,,,,
2017-02-09,241.33114624023438,,37.54800033569336,,,,,
2017-02-10,242.16163635253906,,38.02799987792969,,,,,
2017-02-13,240.25637817382812,,36.90700149536133,,,,,
2017-02-14,242.11279296875,,36.72100067138672,,,,,
2017-02-15,236.0062255859375,,36.01900100708008,,,,,
2017-02-16,238.39999389648438,,36.63100051879883,,,,,
2017-02-17,242.30819702148438,,36.20100021362305,,,,,
2017-02-20,242.45474243164062,,36.73500061035156,,,,,
2017-02-21,245.09278869628906,,36.79999923706055,,,,,
2017-02-22,244.30136108398438,,36.70100021362305,,,,,
2017-02-23,243.18753051757812,,36.599998474121094,,,,,
2017-02-27,243.77377319335938,,36.082000732421875,,,,,
2017-02-28,243.28524780273438,,36.599998474121094,,,,,
2017-03-01,242.94326782226562,,36.83300018310547,,,,,
2017-03-02,240.4029541015625,,36.106998443603516,,,,,
2017-03-03,240.79376220703125,,35.79999923706055,,,,,
2017-03-06,240.84262084960938,,36.1870002746582,,,,,
2017-03-07,240.84262084960938,,35.95000076293945,,,,,
2017-03-08,240.19776916503906,,36.0,,,,,
2017-03-09,240.35409545898438,,36.349998474121094,,,,,
2017-03-10,241.18460083007812,,36.099998474121094,,,,,
2017-03-14,243.92031860351562,,36.70399856567383,,,,,
2017-03-15,246.25546264648438,,37.194000244140625,,,,,
2017-03-16,247.97508239746094,,37.297000885009766,,,,,
2017-03-17,248.80557250976562,,36.9630012512207,,,,,
2017-03-20,247.6819610595703,,36.88600158691406,,,,,
2017-03-21,247.82852172851562,,36.79999923706055,,,,,
2017-03-22,245.53245544433594,,36.064998626708984,,,,,
2017-03-23,246.2163848876953,,36.00899887084961,,,,,
2017-03-24,248.1704864501953,,37.380001068115234,,,,,
2017-03-27,246.41180419921875,,37.625,,,,,
2017-03-28,249.44065856933594,,38.19900131225586,,,,,
2017-03-29,249.73377990722656,,38.821998596191406,,,,,
2017-03-30,249.73377990722656,,38.80500030517578,,,,,
2017-03-31,249.68492126464844,,39.233001708984375,,,,,
2017-04-03,253.3000030517578,,38.99800109863281,,,,,
2017-04-05,254.2770538330078,,39.650001525878906,,,,,
2017-04-06,254.0327911376953,,39.33000183105469,,,,,
2017-04-07,255.25408935546875,,38.80400085449219,,,,,
2017-04-10,255.98687744140625,,38.97600173950195,,,,,
2017-04-11,259.76806640625,,39.547000885009766,,,,,
2017-04-12,259.5531005859375,,39.14500045776367,,,,,
2017-04-13,258.16571044921875,,39.22100067138672,,,,,
2017-04-17,259.5042724609375,,39.02799987792969,,,,,
2017-04-18,257.9507751464844,,39.29600143432617,,,,,
2017-04-19,257.45245361328125,,38.4900016784668,,,,,
2017-04-20,258.91802978515625,,39.00400161743164,,,,,
2017-04-21,260.57904052734375,,38.5,,,,,
2017-04-24,261.8003234863281,,39.16999816894531,,,,,
2017-04-25,261.84918212890625,,39.494998931884766,,,,,
2017-04-26,265.80621337890625,,39.70600128173828,,,,,
2017-04-27,264.2429504394531,,39.34700012207031,,,,,
2017-04-28,264.78033447265625,,40.54899978637695,,,,,
2017-05-02,266.5878601074219,,40.7140007019043,,,,,
2017-05-03,266.24591064453125,,40.99800109863281,,,,,
2017-05-04,265.75738525390625,,42.448001861572266,,,,,
2017-05-05,264.5067443847656,,41.51900100708008,,,,,
2017-05-08,263.80328369140625,,42.10900115966797,,,,,
2017-05-09,264.78033447265625,,41.67399978637695,,,,,
2017-05-10,267.5649108886719,,41.21900177001953,,,,,
2017-05-11,267.71148681640625,,41.69200134277344,,,,,
2017-05-12,268.6494445800781,,41.12699890136719,,,,,
2017-05-15,270.9552917480469,,41.44200134277344,,,,,
2017-05-16,270.7794189453125,,42.349998474121094,,,,,
2017-05-17,269.2747497558594,,42.404998779296875,,,,,
2017-05-18,264.9757385253906,,41.49599838256836,,,,,
2017-05-19,263.4124755859375,,41.816001892089844,,,,,
2017-05-22,261.11639404296875,,39.95000076293945,,,,,
2017-05-23,258.0484313964844,,39.23899841308594,,,,,
2017-05-24,254.07186889648438,,38.31800079345703,,,,,
2017-05-25,255.42996215820312,,39.32500076293945,,,,,
2017-05-26,259.89508056640625,,39.45000076293945,,,,,
2017-05-29,259.65081787109375,,38.48500061035156,,,,,
2017-05-30,259.89508056640625,,39.20000076293945,,,,,
2017-05-31,261.84918212890625,,39.099998474121094,,,,,
2017-06-01,260.87213134765625,,39.11399841308594,,,,,
2017-06-02,263.85211181640625,,39.31100082397461,,,,,
2017-06-05,266.4510803222656,,39.20000076293945,,,,,
2017-06-06,264.7705383300781,,39.1619987487793,,,,,
2017-06-07,265.1222839355469,,39.66999816894531,,,,,
2017-06-08,266.47064208984375,,39.029998779296875,,,,,
2017-06-09,268.6885070800781,,39.17499923706055,,,,,
2017-06-12,267.9264221191406,,38.57699966430664,,,,,
2017-06-13,267.71148681640625,,38.4109992980957,,,,,
2017-06-14,266.24591064453125,,38.72100067138672,,,,,
2017-06-15,266.1970520019531,,38.54999923706055,,,,,
2017-06-16,266.73443603515625,,38.499000549316406,,,,,
2017-06-19,267.7016906738281,,38.89899826049805,,,,,
2017-06-20,268.6885070800781,,38.672000885009766,,,,,
2017-06-21,267.9068908691406,,39.09299850463867,,,,,
2017-06-22,266.73443603515625,,39.13399887084961,,,,,
2017-06-23,263.55902099609375,,38.48400115966797,,,,,
2017-06-27,260.18817138671875,,37.000999450683594,,,,,
2017-06-28,261.84918212890625,,36.849998474121094,,,,,
2017-06-29,262.4354248046875,,36.707000732421875,,,,,
2017-06-30,265.4251708984375,,36.900001525878906,,,,,
2017-07-03,266.73443603515625,,36.90299987792969,,,,,
2017-07-04,267.9264221191406,,36.724998474121094,,,,,
2017-07-05,267.23272705078125,,37.0,,,,,
2017-07-06,270.53515625,,37.814998626708984,,,,,
2017-07-07,270.3495178222656,,37.827999114990234,,,,,
2017-07-10,273.0364074707031,,38.63999938964844,,,,,
2017-07-11,272.000732421875,,38.08399963378906,,,,,
2017-07-12,272.5283203125,,38.62900161743164,,,,,
2017-07-13,275.63531494140625,,38.76100158691406,,,,,
2017-07-14,276.27044677734375,,39.35900115966797,,,,,
2017-07-17,276.2118225097656,,39.29999923706055,,,,,
2017-07-18,274.7462463378906,,39.332000732421875,,,,,
2017-07-19,276.5049133300781,,39.435001373291016,,,,,
2017-07-20,276.7394104003906,,38.99300003051758,,,,,
2017-07-21,278.81072998046875,,39.00600051879883,,,,,
2017-07-24,278.6446533203125,,39.60300064086914,,,,,
2017-07-25,278.8302917480469,,40.0,,,,,
2017-07-26,279.1918029785156,,39.7400016784668,,,,,
2017-07-27,278.869384765625,,39.904998779296875,,,,,
2017-07-28,279.9245910644531,,39.89799880981445,,,,,
2017-07-31,279.5924072265625,,41.42900085449219,,,,,
2017-08-01,280.852783203125,,41.2140007019043,,,,,
2017-08-02,277.8239440917969,,40.9900016784668,,,,,
2017-08-03,280.4131164550781,,39.51900100708008,,,,,
2017-08-04,281.4878845214844,,40.20899963378906,,,,,
2017-08-07,288.07318115234375,,40.5629997253418,,,,,
2017-08-08,284.3017883300781,,39.61600112915039,,,,,
2017-08-09,278.7521057128906,,39.14699935913086,,,,,
2017-08-10,270.8575744628906,,38.435001373291016,,,,,
2017-08-11,271.3363037109375,,36.709999084472656,,,,,
2017-08-14,276.8468933105469,,36.742000579833984,,,,,
2017-08-16,279.1527099609375,,37.45000076293945,,,,,
2017-08-17,280.4131164550781,,37.270999908447266,,,,,
2017-08-18,278.27337646484375,,36.96799850463867,,,,,
2017-08-21,275.2249755859375,,36.459999084472656,,,,,
2017-08-22,272.8605041503906,,35.900001525878906,,,,,
2017-08-23,276.07501220703125,,36.97600173950195,,,,,
2017-08-24,279.3872375488281,,37.05099868774414,,,,,
2017-08-28,281.3901672363281,,37.150001525878906,,,,,
2017-08-29,281.3901672363281,,36.6609992980957,,,,,
2017-08-30,283.4908142089844,,36.73099899291992,,,,,
2017-08-31,283.2465515136719,,36.512001037597656,,,,,
2017-09-01,286.2558898925781,,36.70100021362305,,,,,
2017-09-04,285.1029357910156,,36.659000396728516,,,,,
2017-09-05,284.3213195800781,,36.599998474121094,,,,,
2017-09-06,285.5426330566406,,36.393001556396484,,,,,
2017-09-07,288.1611022949219,,36.38600158691406,,,,,
2017-09-08,286.5685119628906,,36.03200149536133,,,,,
2017-09-11,288.57147216796875,,36.02299880981445,,,,,
2017-09-12,289.79278564453125,,36.44200134277344,,,,,
2017-09-13,290.8186950683594,,36.65800094604492,,,,,
2017-09-14,291.76641845703125,,36.8489990234375,,,,,
2017-09-15,291.1997375488281,,36.685001373291016,,,,,
2017-09-18,292.1376953125,,36.41999816894531,,,,,
2017-09-19,293.3883361816406,,36.38999938964844,,,,,
2017-09-20,291.649169921875,,36.45600128173828,,,,,
2017-09-21,290.1152038574219,,36.0620002746582,,,,,
2017-09-22,283.46148681640625,,35.30699920654297,,,,,
2017-09-25,279.50445556640625,,35.00299835205078,,,,,
2017-09-26,278.9475402832031,,34.797000885009766,,,,,
2017-09-27,274.5312805175781,,33.68600082397461,,,,,
2017-09-28,274.11114501953125,,34.005001068115234,,,,,
2017-09-29,274.5508117675781,,33.94499969482422,,,,,
2017-10-03,280.852783203125,,33.926998138427734,,,,,
2017-10-04,282.3672180175781,,33.95000076293945,,,,,
2017-10-05,281.8786926269531,,33.779998779296875,,,,,
2017-10-06,283.8816223144531,,34.308998107910156,,,,,
2017-10-09,284.41900634765625,,34.30400085449219,,,,,
2017-10-10,285.0052490234375,,34.5,,,,,
2017-10-11,284.3213195800781,,33.88600158691406,,,,,
2017-10-12,286.2754211425781,,33.65999984741211,,,,,
2017-10-13,288.4249267578125,,34.0,,,,,
2017-10-16,288.2294921875,,33.654998779296875,,,,,
2017-10-17,289.20654296875,,34.25,,,,,
2017-10-18,288.8645935058594,,33.17399978637695,,,,,
2017-10-19,291.16064453125,,33.111000061035156,,,,,
2017-10-23,287.27197265625,,33.104000091552734,,,,,
2017-10-24,289.646240234375,,34.308998107910156,,,,,
2017-10-25,290.8968505859375,,39.82400131225586,,,,,
2017-10-26,293.8475341796875,,41.332000732421875,,,,,
2017-10-27,295.9579772949219,,42.5880012512207,,,,,
2017-10-30,299.85638427734375,,43.29199981689453,,,,,
2017-10-31,298.97705078125,,42.00199890136719,,,,,
2017-11-01,301.8593444824219,,43.52299880981445,,,,,
2017-11-02,302.3478698730469,,43.0,,,,,
2017-11-03,303.27606201171875,,44.34700012207031,,,,,
2017-11-06,298.0,,44.58599853515625,,,,,
2017-11-07,300.80999755859375,,43.112998962402344,,,,,
2017-11-08,297.7200012207031,,41.92399978637695,,,,,
2017-11-09,298.1000061035156,,42.60599899291992,,,,,
2017-11-10,299.3699951171875,,44.4630012512207,,,,,
2017-11-13,296.67999267578125,,44.24300003051758,,,,,
2017-11-14,295.5,,44.12200164794922,,,,,
2017-11-15,292.92999267578125,,43.6150016784668,,,,,
2017-11-16,296.04998779296875,,44.68199920654297,,,,,
2017-11-17,299.95001220703125,,45.46799850463867,,,,,
2017-11-20,298.0,,44.82500076293945,,,,,
2017-11-21,301.0,,44.51499938964844,,,,,
2017-11-22,300.989990234375,,45.01900100708008,,,,,
2017-11-23,301.3800048828125,,44.869998931884766,,,,,
2017-11-24,301.70001220703125,,45.0,,,,,
2017-11-27,302.010009765625,,44.85100173950195,,,,,
2017-11-28,303.7200012207031,,44.43199920654297,,,,,
2017-11-29,303.0,,43.900001525878906,,,,,
2017-11-30,300.760009765625,,43.2239990234375,,,,,
2017-12-01,298.1000061035156,,42.099998474121094,,,,,
2017-12-04,297.0,,41.95000076293945,,,,,
2017-12-05,297.9100036621094,,42.61199951171875,,,,,
2017-12-06,297.45001220703125,,41.625,,,,,
2017-12-07,297.75,,42.29899978637695,,,,,
2017-12-08,303.20001220703125,,42.55400085449219,,,,,
2017-12-11,303.8999938964844,,42.5,,,,,
2017-12-12,301.04998779296875,,42.0,,,,,
2017-12-13,298.7200012207031,,41.60599899291992,,,,,
2017-12-14,298.79998779296875,,41.638999938964844,,,,,
2017-12-15,300.6499938964844,,41.73500061035156,,,,,
2017-12-18,302.1000061035156,,42.60499954223633,,,,,
2017-12-19,307.239990234375,,42.82600021362305,,,,,
2017-12-20,308.05999755859375,,42.45600128173828,,,,,
2017-12-21,308.4800109863281,,42.14500045776367,,,,,
2017-12-22,310.2699890136719,,42.46099853515625,,,,,
2017-12-26,310.5400085449219,,42.172000885009766,,,,,
2017-12-27,310.70001220703125,,41.99800109863281,,,,,
2017-12-28,311.2900085449219,,41.30699920654297,,,,,
2017-12-29,312.1000061035156,,41.25699996948242,,,,,
2018-01-01,312.95001220703125,,41.08700180053711,,,,,
2018-01-02,309.75,,40.487998962402344,,,,,
2018-01-03,311.25,,40.459999084472656,,,,,
2018-01-04,313.94000244140625,,41.3650016784668,,,,,
2018-01-05,319.0,,41.21699905395508,,,,,
2018-01-08,322.0,,41.0,,,,,
2018-01-09,321.0799865722656,,40.922000885009766,,,,,
2018-01-10,320.75,,40.500999450683594,,,,,
2018-01-11,320.0,,40.52000045776367,,,,,
2018-01-12,320.32000732421875,,40.61000061035156,,,,,
2018-01-15,318.3999938964844,,40.709999084472656,,,,,
2018-01-16,314.54998779296875,,39.305999755859375,,,,,
2018-01-17,314.8999938964844,,40.999000549316406,,,,,
2018-01-18,311.20001220703125,,40.29999923706055,,,,,
2018-01-19,313.6199951171875,,41.185001373291016,,,,,
2018-01-22,314.3500061035156,,40.97700119018555,,,,,
2018-01-23,318.3500061035156,,42.49300003051758,,,,,
2018-01-24,317.0,,44.025001525878906,,,,,
2018-01-25,314.2099914550781,,41.89400100708008,,,,,
2018-01-29,311.7799987792969,,41.28900146484375,,,,,
2018-01-30,310.8699951171875,,41.22999954223633,,,,,
2018-01-31,308.42999267578125,,41.09000015258789,,,,,
2018-02-01,308.6700134277344,,40.16899871826172,,,,,
2018-02-02,299.9100036621094,,38.9379997253418,,,,,
2018-02-05,297.45001220703125,,39.189998626708984,,,,,
2018-02-06,297.1300048828125,,38.137001037597656,,,,,
2018-02-07,295.989990234375,,38.380001068115234,,,,,
2018-02-08,300.010009765625,,39.20000076293945,,,,,
2018-02-09,299.79998779296875,,38.79800033569336,,,,,
2018-02-12,303.45001220703125,,38.75699996948242,,,,,
2018-02-14,302.1300048828125,,36.86899948120117,,,,,
2018-02-15,300.07000732421875,,36.48400115966797,,,,,
2018-02-16,298.8800048828125,,35.564998626708984,,,,,
2018-02-19,294.04998779296875,,34.558998107910156,,,,,
2018-02-20,294.7699890136719,,34.85599899291992,,,,,
2018-02-21,294.8999938964844,,35.249000549316406,,,,,
2018-02-22,292.9100036621094,,35.19300079345703,,,,,
2018-02-23,296.45001220703125,,35.57099914550781,,,,,
2018-02-26,299.4800109863281,,35.06399917602539,,,,,
2018-02-27,298.25,,34.141998291015625,,,,,
2018-02-28,297.489990234375,,34.20600128173828,,,,,
2018-03-01,296.2300109863281,,33.70199966430664,,,,,
2018-03-05,293.010009765625,,33.50699996948242,,,,,
2018-03-06,289.8399963378906,,32.69599914550781,,,,,
2018-03-07,286.8599853515625,,31.47599983215332,,,,,
2018-03-08,286.260009765625,,32.31800079345703,,,,,
2018-03-09,285.6099853515625,,31.823999404907227,,,,,
2018-03-12,287.0,,31.357999801635742,,,,,
2018-03-13,290.04998779296875,,32.25699996948242,,,,,
2018-03-14,291.20001220703125,,32.875,,,,,
2018-03-15,291.5,,32.67300033569336,,,,,
2018-03-16,290.0,,32.40999984741211,,,,,
2018-03-19,286.30999755859375,,31.759000778198242,,,,,
2018-03-20,286.0,,31.874000549316406,,,,,
2018-03-21,288.54998779296875,,31.799999237060547,,,,,
2018-03-22,286.95001220703125,,31.13599967956543,,,,,
2018-03-23,285.8599853515625,,30.23200035095215,,,,,
2018-03-26,289.3800048828125,,31.476999282836914,,,,,
2018-03-27,292.25,,32.49300003051758,,,,,
2018-03-28,288.4700012207031,,31.98699951171875,,,,,
2018-04-02,293.5,,32.8489990234375,,,,,
2018-04-03,298.04998779296875,,32.34199905395508,,,,,
2018-04-04,294.0,,31.882999420166016,,,,,
2018-04-05,298.79998779296875,,33.12099838256836,,,,,
2018-04-06,301.79998779296875,,33.551998138427734,,,,,
2018-04-09,304.2200012207031,,33.893001556396484,,,,,
2018-04-10,301.8999938964844,,33.88800048828125,,,,,
2018-04-11,301.7900085449219,,33.41999816894531,,,,,
2018-04-12,303.0,,32.904998779296875,,,,,
2018-04-13,303.70001220703125,,32.58000183105469,,,,,
2018-04-16,303.4700012207031,,32.520999908447266,,,,,
2018-04-17,304.70001220703125,,32.277000427246094,,,,,
2018-04-18,304.6099853515625,,32.01900100708008,,,,,
2018-04-19,305.3299865722656,,31.909000396728516,,,,,
2018-04-20,305.04998779296875,,31.19300079345703,,,,,
2018-04-23,305.67999267578125,,31.160999298095703,,,,,
2018-04-24,307.6000061035156,,31.094999313354492,,,,,
2018-04-25,308.04998779296875,,30.590999603271484,,,,,
2018-04-26,305.6000061035156,,30.24799919128418,,,,,
2018-04-27,308.0,,31.29599952697754,,,,,
2018-04-30,310.29998779296875,,31.889999389648438,,,,,
2018-05-02,306.95001220703125,,30.999000549316406,,,,,
2018-05-03,303.0899963378906,,31.131999969482422,,,,,
2018-05-04,300.9200134277344,,30.899999618530273,,,,,
2018-05-07,302.5,,31.665000915527344,,,,,
2018-05-08,302.25,,31.933000564575195,,,,,
2018-05-09,300.6000061035156,,31.836000442504883,,,,,
2018-05-10,296.9700012207031,,31.062000274658203,,,,,
2018-05-11,297.0,,31.520000457763672,,,,,
2018-05-14,295.489990234375,,31.83799934387207,,,,,
2018-05-15,292.3599853515625,,31.05900001525879,,,,,
2018-05-16,293.42999267578125,,30.173999786376953,,,,,
2018-05-17,293.29998779296875,,30.09000015258789,,,,,
2018-05-18,289.7300109863281,,29.621000289916992,,,,,
2018-05-21,285.1000061035156,,30.172000885009766,,,,,
2018-05-22,288.04998779296875,,31.325000762939453,,,,,
2018-05-23,287.4700012207031,,32.24100112915039,,,,,
2018-05-24,288.7300109863281,,32.638999938964844,,,,,
2018-05-25,292.25,,32.6349983215332,,,,,
2018-05-28,298.489990234375,,33.53900146484375,,,,,
2018-05-29,298.5400085449219,,32.65700149536133,,,,,
2018-05-30,297.510009765625,,32.96500015258789,,,,,
2018-05-31,295.7900085449219,,32.98500061035156,,,,,
2018-06-01,293.6700134277344,,32.57699966430664,,,,,
2018-06-04,291.4200134277344,,32.08000183105469,,,,,
2018-06-05,287.8999938964844,,32.14699935913086,,,,,
2018-06-06,291.3699951171875,,32.694000244140625,,,,,
2018-06-07,294.95001220703125,,33.0,,,,,
2018-06-08,295.5,,33.40999984741211,,,,,
2018-06-11,297.8699951171875,,33.79499816894531,,,,,
2018-06-12,298.29998779296875,,34.24399948120117,,,,,
2018-06-13,298.75,,34.82899856567383,,,,,
2018-06-14,297.75,,34.3120002746582,,,,,
2018-06-15,294.510009765625,,33.709999084472656,,,,,
2018-06-18,294.0799865722656,,33.66999816894531,,,,,
2018-06-19,292.6700134277344,,32.91899871826172,,,,,
2018-06-20,292.9599914550781,,32.82400131225586,,,,,
2018-06-21,291.010009765625,,32.441001892089844,,,,,
2018-06-22,292.0799865722656,,32.82899856567383,,,,,
2018-06-25,289.010009765625,,32.16400146484375,,,,,
2018-06-26,288.9700012207031,,32.13199996948242,,,,,
2018-06-27,286.79998779296875,,31.20800018310547,,,,,
2018-06-28,281.80999755859375,,30.94300079345703,,,,,
2018-06-29,286.760009765625,,31.01300048828125,,,,,
2018-07-02,284.29998779296875,,31.049999237060547,,,,,
2018-07-03,287.70001220703125,,30.871999740600586,,,,,
2018-07-04,285.0,,30.788000106811523,,,,,
2018-07-05,283.54998779296875,,30.70800018310547,,,,,
2018-07-06,285.760009765625,,31.42099952697754,,,,,
2018-07-09,288.92999267578125,,31.447999954223633,,,,,
2018-07-10,290.4800109863281,,31.70199966430664,,,,,
2018-07-11,288.5,,31.0,,,,,
2018-07-12,288.3999938964844,,31.42099952697754,,,,,
2018-07-13,286.67999267578125,,30.525999069213867,,,,,
2018-07-16,290.2699890136719,,30.020999908447266,,,,,
2018-07-17,283.2699890136719,,30.924999237060547,,,,,
2018-07-18,280.6600036621094,,31.048999786376953,,,,,
2018-07-19,278.8800048828125,,30.878000259399414,,,,,
2018-07-20,279.5299987792969,,31.099000930786133,,,,,
2018-07-23,283.45001220703125,,31.87700080871582,,,,,
2018-07-24,291.0,,32.111000061035156,,,,,
2018-07-25,291.3599853515625,,32.41999816894531,,,,,
2018-07-26,293.2799987792969,,34.25,,,,,
2018-07-27,296.0,,34.430999755859375,,,,,
2018-07-30,300.1000061035156,,35.91899871826172,,,,,
2018-07-31,301.3800048828125,,35.46200180053711,,,,,
