date,NSEBANK_PRICE,NSECNXIT_PRICE,CNXPHARMA_PRICE,CNXFMCG_PRICE,CNXAUTO_PRICE,CNXREALTY_PRICE,CNXMETAL_PRICE,CNXENERGY_PRICE,CNXINFRA_PRICE,NSEMIDCAP_PRICE,BSE_SENSEX,INDIA_VIX
2011-05-06,11144.9697265625,6627.0,4539.25,9262.0,,276.29998779296875,,8954.099609375,2903.800048828125,7965.39990234375,18518.810546875,20.969999313354492
2011-05-09,11076.37109375,6620.2998046875,4532.0,9360.099609375,,275.6499938964844,,8979.7998046875,2914.64990234375,7953.75,18528.9609375,21.5
2011-05-10,11009.2724609375,6596.75,4522.85009765625,9458.849609375,,279.54998779296875,,8964.75,2921.699951171875,7958.2001953125,18512.76953125,21.739999771118164
2011-05-11,11058.9208984375,6650.4501953125,4542.2001953125,9526.25,,283.5,,8957.7001953125,2923.10009765625,8017.39990234375,18584.9609375,21.239999771118164
2011-05-12,10887.3232421875,6569.2001953125,4544.85009765625,9423.9501953125,,282.8500061035156,,8889.75,2890.800048828125,7941.0498046875,18335.7890625,21.229999542236328
2011-05-13,11020.822265625,6609.5498046875,4607.5498046875,9619.150390625,,289.20001220703125,,8916.150390625,2923.60009765625,8034.89990234375,18531.279296875,20.6299991607666
2011-05-16,10912.22265625,6564.0498046875,4660.0498046875,9507.4501953125,,284.25,,8849.849609375,2910.64990234375,7977.7001953125,18345.029296875,21.459999084472656
2011-05-17,10668.7255859375,6562.5,4648.0498046875,9578.4501953125,,283.75,,8615.599609375,2895.25,7916.75,18137.349609375,21.030000686645508
2011-05-18,10598.9267578125,6582.5498046875,4584.89990234375,9611.0,,280.6000061035156,,8486.5,2891.25,7861.5498046875,18086.19921875,20.709999084472656
2011-05-19,10558.2265625,6594.25,4563.7998046875,9617.2998046875,,271.95001220703125,,8541.25,2905.60009765625,7832.89990234375,18141.400390625,20.40999984741211
2011-05-20,10663.9755859375,6615.39990234375,4619.7998046875,9564.25,,275.6499938964844,,8598.150390625,2967.60009765625,7873.14990234375,18326.08984375,19.450000762939453
2011-05-23,10368.1298828125,6566.85009765625,4541.5,9612.150390625,,267.8500061035156,,8472.400390625,2892.0,7774.14990234375,17993.330078125,21.040000915527344
2011-05-24,10425.4287109375,6557.60009765625,4561.85009765625,9520.25,,266.54998779296875,,8482.849609375,2908.60009765625,7783.7998046875,18011.970703125,19.93000030517578
2011-05-25,10355.6796875,6457.39990234375,4567.0,9556.849609375,,263.70001220703125,,8392.9501953125,2874.800048828125,7760.0,17847.240234375,20.65999984741211
2011-05-26,10468.177734375,6450.4501953125,4604.85009765625,9552.4501953125,,265.75,,8614.2998046875,2898.800048828125,7750.64990234375,18044.640625,19.18000030517578
2011-05-27,10722.525390625,6507.60009765625,4632.10009765625,9606.75,,274.95001220703125,,8719.2001953125,2928.39990234375,7875.35009765625,18266.099609375,17.25
2011-05-30,10781.3251953125,6515.89990234375,4736.7001953125,9603.0,,281.5,,8675.0498046875,2931.0,7945.89990234375,18232.060546875,17.8700008392334
2011-05-31,11020.7216796875,6538.5,4822.75,9827.650390625,,289.25,,8784.099609375,2975.10009765625,8064.7998046875,18503.279296875,16.81999969482422
2011-06-01,11033.2724609375,6604.0498046875,4805.64990234375,9874.0498046875,,288.75,,8802.4501953125,3024.35009765625,8102.7998046875,18608.810546875,16.729999542236328
2011-06-02,10839.1240234375,6573.2001953125,4806.9501953125,9960.0498046875,,284.29998779296875,,8803.7001953125,3001.300048828125,8022.0498046875,18494.1796875,17.979999542236328
2011-06-03,10781.875,6562.0498046875,4759.39990234375,9898.5,,282.29998779296875,,8710.099609375,3010.5,7992.9501953125,18376.48046875,17.610000610351562
2011-06-06,10854.5244140625,6610.4501953125,4807.2998046875,9862.400390625,,283.1499938964844,,8693.4501953125,3016.449951171875,7991.64990234375,18420.109375,18.209999084472656
2011-06-07,10873.32421875,6696.4501953125,4850.2998046875,9855.5,,288.6000061035156,,8792.7001953125,3006.25,8043.25,18495.619140625,18.030000686645508
2011-06-08,10791.3251953125,6672.60009765625,4795.10009765625,9935.25,,287.1000061035156,,8750.0,3004.64990234375,8039.0498046875,18394.2890625,18.579999923706055
2011-06-09,10785.275390625,6659.35009765625,4773.75,9926.150390625,,287.45001220703125,,8752.9501953125,3018.14990234375,8017.2001953125,18384.900390625,18.579999923706055
2011-06-10,10714.125,6653.4501953125,4772.64990234375,9828.400390625,,284.70001220703125,,8702.599609375,2987.199951171875,7992.0498046875,18268.5390625,18.540000915527344
2011-06-13,10717.375,6650.60009765625,4790.4501953125,9815.400390625,,283.70001220703125,,8653.9501953125,3012.35009765625,8037.4501953125,18266.029296875,18.90999984741211
2011-06-14,10803.82421875,6671.35009765625,4822.5498046875,9923.2998046875,,285.75,,8607.349609375,3039.75,8078.60009765625,18308.66015625,18.510000228881836
2011-06-15,10626.52734375,6595.2001953125,4820.60009765625,9942.150390625,,282.54998779296875,,8514.5498046875,3012.5,8027.2998046875,18132.240234375,19.139999389648438
2011-06-16,10572.02734375,6480.75,4819.7001953125,9926.2001953125,,281.6000061035156,,8442.400390625,2978.800048828125,7974.14990234375,17985.880859375,19.65999984741211
2011-06-17,10598.126953125,6357.10009765625,4754.5,9874.400390625,,281.04998779296875,,8353.2998046875,2995.39990234375,7921.14990234375,17870.529296875,20.270000457763672
2011-06-20,10484.177734375,6166.4501953125,4654.39990234375,9686.599609375,,270.04998779296875,,8072.7001953125,2950.5,7732.39990234375,17506.630859375,22.18000030517578
2011-06-21,10459.029296875,6237.14990234375,4686.89990234375,9623.349609375,,262.45001220703125,,8144.4501953125,2932.050048828125,7698.0498046875,17560.30078125,21.309999465942383
2011-06-22,10475.078125,6240.2001953125,4691.64990234375,9553.5,,257.3500061035156,,8162.0498046875,2924.5,7631.64990234375,17550.630859375,20.889999389648438
2011-06-23,10526.328125,6298.35009765625,4660.64990234375,9762.0,,256.04998779296875,,8308.25,2933.800048828125,7642.75,17727.490234375,19.5
2011-06-24,10854.3740234375,6499.10009765625,4720.5,9939.0,,265.79998779296875,,8420.7998046875,3021.14990234375,7799.10009765625,18240.6796875,19.31999969482422
2011-06-27,11032.3720703125,6530.7998046875,4765.7001953125,9898.099609375,,263.1499938964844,,8522.4501953125,3064.85009765625,7902.75,18412.41015625,19.989999771118164
2011-06-28,11053.9208984375,6525.35009765625,4795.14990234375,9925.7998046875,,263.3999938964844,,8504.75,3088.449951171875,7924.85009765625,18492.44921875,19.489999771118164
2011-06-29,11153.2197265625,6570.60009765625,4828.2001953125,10187.7998046875,,264.6000061035156,,8545.400390625,3100.699951171875,7966.75,18693.859375,19.459999084472656
2011-06-30,11244.51953125,6624.7001953125,4817.0,10369.0,,267.6499938964844,,8615.0498046875,3117.39990234375,7971.5,18845.869140625,18.40999984741211
2011-07-01,11254.869140625,6674.75,4796.25,10313.0498046875,,275.20001220703125,,8475.0498046875,3109.800048828125,8026.10009765625,18762.80078125,18.209999084472656
2011-07-04,11379.66796875,6685.85009765625,4828.2001953125,10266.7998046875,,286.3500061035156,,8523.25,3122.10009765625,8093.2998046875,18814.48046875,18.170000076293945
2011-07-05,11405.966796875,6708.39990234375,4821.9501953125,10157.5,,283.1499938964844,,8398.4501953125,3097.25,8068.89990234375,18744.560546875,18.25
2011-07-06,11282.9189453125,6704.10009765625,4795.60009765625,10168.650390625,,284.79998779296875,,8403.2001953125,3100.85009765625,8080.9501953125,18726.970703125,18.34000015258789
2011-07-07,11425.966796875,6787.35009765625,4885.5,10446.599609375,,290.79998779296875,,8557.5,3174.25,8175.75,19078.30078125,18.6200008392334
2011-07-08,11285.01953125,6723.85009765625,4850.2998046875,10319.5,,297.75,,8474.2998046875,3151.64990234375,8115.89990234375,18858.0390625,18.670000076293945
2011-07-11,11135.3701171875,6612.0498046875,4841.14990234375,10361.650390625,,288.75,,8463.9501953125,3122.5,8097.7001953125,18721.390625,19.690000534057617
2011-07-12,11022.421875,6415.4501953125,4818.7998046875,10328.75,3719.530029296875,280.25,3795.89990234375,8417.150390625,3063.699951171875,8004.60009765625,18411.619140625,20.829999923706055
2011-07-13,11142.1201171875,6408.5498046875,4889.60009765625,10393.7001953125,3774.280029296875,283.3999938964844,3837.31005859375,8552.7998046875,3097.699951171875,8103.0,18596.01953125,19.520000457763672
2011-07-14,11263.6689453125,6325.89990234375,4934.75,10361.900390625,3783.64990234375,290.25,3868.909912109375,8525.599609375,3110.25,8168.39990234375,18618.19921875,19.969999313354492
2011-07-15,11234.4189453125,6346.0498046875,4922.2998046875,10298.25,3783.64990234375,288.29998779296875,3868.909912109375,8519.2001953125,3105.300048828125,8175.2001953125,18561.919921875,19.950000762939453
2011-07-18,11228.71875,6296.75,4868.4501953125,10313.150390625,3759.18994140625,291.1499938964844,3831.679931640625,8494.75,3097.89990234375,8197.2998046875,18507.0390625,20.200000762939453
2011-07-19,11313.7177734375,6365.9501953125,4907.4501953125,10382.849609375,3720.5400390625,294.79998779296875,3854.300048828125,8582.25,3118.199951171875,8212.900390625,18653.869140625,19.25
2011-07-20,11164.5703125,6327.7001953125,4826.89990234375,10411.599609375,3662.64990234375,296.0,3845.3798828125,8521.5498046875,3078.39990234375,8108.2001953125,18502.380859375,19.110000610351562
2011-07-21,11049.6708984375,6335.89990234375,4786.35009765625,10428.150390625,3649.780029296875,291.8999938964844,3824.43994140625,8436.5498046875,3061.5,8048.14990234375,18436.189453125,18.75
2011-07-22,11291.8193359375,6438.5,4850.0,10473.0498046875,3710.969970703125,294.3500061035156,3824.43994140625,8543.75,3119.550048828125,8153.89990234375,18722.30078125,17.90999984741211
2011-07-25,11391.6669921875,6434.4501953125,4905.4501953125,10405.849609375,3758.659912109375,296.54998779296875,3824.43994140625,8600.75,3180.89990234375,8214.900390625,18871.2890625,19.200000762939453
2011-07-26,11114.4208984375,6426.85009765625,4869.39990234375,10232.7001953125,3679.159912109375,285.8500061035156,3824.43994140625,8497.5498046875,3094.64990234375,8119.2998046875,18518.220703125,19.299999237060547
2011-07-27,11000.0224609375,6408.4501953125,4861.64990234375,10239.9501953125,3674.0400390625,284.3999938964844,3824.43994140625,8426.099609375,3069.699951171875,8114.14990234375,18432.25,18.25
2011-07-28,10828.3740234375,6307.39990234375,4877.10009765625,10350.9501953125,3659.889892578125,279.6000061035156,3880.39990234375,8277.4501953125,3040.949951171875,8046.2001953125,18209.51953125,18.510000228881836
2011-07-29,10893.5234375,6335.10009765625,4848.4501953125,10435.75,3671.159912109375,273.04998779296875,3793.06005859375,8192.150390625,3029.25,8017.35009765625,18197.19921875,19.770000457763672
2011-08-01,10938.873046875,6382.10009765625,4881.7001953125,10445.4501953125,3671.159912109375,274.25,3718.06005859375,8245.599609375,3061.64990234375,8007.35009765625,18314.330078125,18.780000686645508
2011-08-02,10743.1748046875,6274.9501953125,4892.2001953125,10306.349609375,3698.10009765625,269.5,3680.52001953125,8292.5,3024.75,7906.0,18109.890625,19.149999618530273
2011-08-03,10639.42578125,6217.35009765625,4841.5,10337.9501953125,3680.280029296875,266.04998779296875,3629.35009765625,8238.099609375,2978.050048828125,7884.64990234375,17940.55078125,19.479999542236328
2011-08-04,10536.927734375,6157.2001953125,4764.75,10128.5,3625.639892578125,260.25,3629.260009765625,8150.9501953125,2951.949951171875,7830.2998046875,17693.1796875,20.219999313354492
2011-08-05,10354.3798828125,5911.5498046875,4710.75,9967.849609375,3559.56005859375,251.1999969482422,3578.489990234375,7985.7998046875,2884.89990234375,7691.14990234375,17305.869140625,24.899999618530273
2011-08-08,10232.1806640625,5651.75,4684.2001953125,9892.0498046875,3485.3798828125,239.1999969482422,3486.22998046875,7917.2001953125,2841.14990234375,7593.85009765625,16990.1796875,28.780000686645508
2011-08-09,10196.431640625,5452.39990234375,4543.64990234375,10011.75,3475.239990234375,238.35000610351562,3264.199951171875,7799.2998046875,2808.10009765625,7509.9501953125,16857.91015625,34.880001068115234
2011-08-10,10463.078125,5588.7001953125,4597.60009765625,9975.150390625,3475.239990234375,247.1999969482422,3264.199951171875,7831.0498046875,2862.60009765625,7645.7001953125,17130.509765625,28.950000762939453
2011-08-11,10338.6796875,5555.60009765625,4581.0,9993.650390625,3608.070068359375,244.39999389648438,3317.64990234375,7807.7998046875,2832.60009765625,7623.25,17059.400390625,29.09000015258789
2011-08-12,10182.58203125,5416.25,4555.0498046875,9969.4501953125,3608.070068359375,241.25,3317.64990234375,7750.9501953125,2805.550048828125,7581.35009765625,16839.630859375,27.020000457763672
2011-08-16,10056.283203125,5469.64990234375,4523.2001953125,10017.900390625,3553.919921875,228.64999389648438,3217.85009765625,7687.5498046875,2777.14990234375,7446.39990234375,16730.939453125,26.459999084472656
2011-08-17,9953.0849609375,5571.2001953125,4545.60009765625,10156.7998046875,3506.090087890625,221.25,3241.469970703125,7674.89990234375,2779.050048828125,7381.35009765625,16840.80078125,25.479999542236328
2011-08-18,9601.388671875,5348.35009765625,4476.25,10109.5,3455.340087890625,221.0,3150.909912109375,7575.60009765625,2749.75,7206.89990234375,16469.7890625,27.450000762939453
2011-08-19,9404.740234375,5113.85009765625,4418.9501953125,9950.2998046875,3423.989990234375,222.39999389648438,3141.72998046875,7515.7001953125,2683.5,7131.25,16141.669921875,29.190000534057617
2011-08-22,9407.240234375,5087.64990234375,4469.9501953125,10072.400390625,3423.989990234375,223.39999389648438,3141.72998046875,7688.7998046875,2733.199951171875,7239.2001953125,16341.7001953125,27.079999923706055
2011-08-23,9488.58984375,5289.10009765625,4448.9501953125,10120.7998046875,3469.659912109375,224.25,3202.6298828125,7669.0498046875,2762.199951171875,7324.5,16498.470703125,25.920000076293945
2011-08-24,9331.7412109375,5222.10009765625,4441.2998046875,10079.75,3479.9599609375,221.4499969482422,3220.5400390625,7620.0498046875,2731.25,7266.2998046875,16284.98046875,28.600000381469727
2011-08-25,9177.1435546875,5096.7001953125,4452.60009765625,10089.7001953125,3403.330078125,223.35000610351562,3144.199951171875,7583.4501953125,2721.699951171875,7193.14990234375,16146.330078125,27.940000534057617
2011-08-26,8974.4453125,5088.7001953125,4412.2001953125,9892.0,3394.639892578125,213.0500030517578,3083.889892578125,7339.0,2668.75,7044.0,15848.830078125,33.2599983215332
2011-08-29,9342.341796875,5339.10009765625,4445.7998046875,10063.400390625,3366.52001953125,222.4499969482422,2972.570068359375,7569.7001953125,2759.25,7201.5,16416.330078125,26.06999969482422
2011-08-30,9533.2900390625,5451.25,4524.2998046875,10050.2001953125,3469.300048828125,231.39999389648438,3107.260009765625,7661.5498046875,2780.300048828125,7294.75,16676.75,24.8799991607666
2011-09-02,9581.23828125,5384.14990234375,4587.9501953125,10148.9501953125,3513.179931640625,236.9499969482422,3226.050048828125,7770.9501953125,2785.39990234375,7335.85009765625,16821.4609375,26.09000015258789
2011-09-05,9613.9384765625,5299.64990234375,4556.9501953125,10137.7998046875,3628.110107421875,238.25,3321.340087890625,7627.89990234375,2788.050048828125,7377.2001953125,16713.330078125,27.829999923706055
2011-09-06,9657.4873046875,5366.2001953125,4545.9501953125,10142.7001953125,3678.6298828125,232.64999389648438,3354.070068359375,7792.75,2782.85009765625,7397.89990234375,16862.810546875,28.65999984741211
2011-09-07,9858.7861328125,5374.9501953125,4558.14990234375,10108.25,3685.199951171875,241.25,3423.4599609375,7906.64990234375,2845.5,7508.0,17065.0,27.860000610351562
2011-09-08,9919.9345703125,5456.10009765625,4592.89990234375,10083.150390625,3694.570068359375,242.5,3391.1298828125,7983.4501953125,2856.300048828125,7512.7998046875,17165.5390625,27.639999389648438
2011-09-09,9678.587890625,5339.2001953125,4551.25,10059.2001953125,3694.570068359375,236.8000030517578,3391.1298828125,7811.2001953125,2810.199951171875,7413.5,16866.970703125,28.149999618530273
2011-09-12,9395.140625,5157.85009765625,4530.35009765625,10048.5,3662.429931640625,229.39999389648438,3275.679931640625,7675.5498046875,2743.050048828125,7235.60009765625,16501.740234375,32.75
2011-09-13,9339.591796875,5204.75,4504.2998046875,10047.0498046875,3575.739990234375,230.60000610351562,3161.1201171875,7697.25,2734.89990234375,7240.5,16467.439453125,32.77000045776367
2011-09-14,9472.33984375,5425.10009765625,4528.7998046875,10178.849609375,3550.8798828125,231.3000030517578,3168.429931640625,7788.9501953125,2726.60009765625,7262.75,16709.599609375,32.45000076293945
2011-09-15,9660.2373046875,5550.14990234375,4543.85009765625,10152.2001953125,3653.3701171875,239.6999969482422,3236.510009765625,7879.2001953125,2739.10009765625,7340.39990234375,16876.5390625,30.790000915527344
2011-09-16,9720.13671875,5494.0498046875,4567.25,10023.099609375,3685.93994140625,242.35000610351562,3242.840087890625,7911.7998046875,2757.10009765625,7346.4501953125,16933.830078125,28.450000762939453
2011-09-19,9583.4384765625,5443.39990234375,4522.89990234375,9924.7998046875,3696.60009765625,241.5,3207.60009765625,7865.7998046875,2721.35009765625,7331.85009765625,16745.349609375,29.600000381469727
2011-09-20,9812.5859375,5613.35009765625,4582.14990234375,10034.0498046875,3746.25,245.39999389648438,3268.889892578125,8026.2001953125,2748.35009765625,7391.5,17099.279296875,27.25
2011-09-21,9928.884765625,5606.9501953125,4595.4501953125,10012.0498046875,3711.320068359375,248.14999389648438,3261.800048828125,7946.5498046875,2757.949951171875,7468.0,17065.150390625,27.670000076293945
2011-09-22,9520.4892578125,5385.2998046875,4503.2001953125,9726.650390625,3574.52001953125,233.14999389648438,3126.02001953125,7609.2001953125,2633.199951171875,7232.60009765625,16361.150390625,33.880001068115234
2011-09-23,9375.5908203125,5367.75,4487.39990234375,9743.150390625,3515.27001953125,231.1999969482422,3056.739990234375,7539.2001953125,2620.050048828125,7185.2998046875,16162.0595703125,35.15999984741211
2011-09-26,9384.390625,5387.64990234375,4486.5498046875,9594.650390625,3477.7900390625,229.8000030517578,2977.550048828125,7419.4501953125,2600.35009765625,7071.9501953125,16051.099609375,35.43000030517578
2011-09-27,9619.8388671875,5579.7001953125,4511.75,9817.2998046875,3575.449951171875,241.64999389648438,3052.080078125,7672.0498046875,2662.60009765625,7169.89990234375,16524.029296875,32.0099983215332
2011-09-28,9512.0400390625,5623.89990234375,4544.60009765625,9893.849609375,3535.760009765625,242.85000610351562,2996.5,7698.75,2621.800048828125,7109.2001953125,16446.01953125,32.0
2011-09-29,9653.2880859375,5746.14990234375,4539.7001953125,10069.4501953125,3605.199951171875,242.85000610351562,3006.06005859375,7783.2998046875,2615.199951171875,7118.9501953125,16698.0703125,31.06999969482422
2011-09-30,9468.189453125,5678.89990234375,4520.9501953125,9947.650390625,3549.6201171875,237.60000610351562,2921.389892578125,7735.75,2588.949951171875,7094.0,16453.759765625,31.940000534057617
2011-10-03,9185.7939453125,5588.10009765625,4499.7001953125,9774.349609375,3534.60009765625,224.8000030517578,2804.699951171875,7642.2001953125,2534.60009765625,6961.2001953125,16151.4501953125,35.06999969482422
2011-10-04,8913.24609375,5537.10009765625,4449.89990234375,9640.2001953125,3460.699951171875,222.85000610351562,2760.449951171875,7523.85009765625,2524.050048828125,6876.7998046875,15864.8603515625,37.189998626708984
2011-10-05,8701.1982421875,5532.7998046875,4494.25,9679.4501953125,3459.35009765625,225.64999389648438,2745.300048828125,7501.60009765625,2521.800048828125,6823.5,15792.41015625,35.369998931884766
2011-10-07,9038.14453125,5640.9501953125,4518.39990234375,9896.650390625,3535.75,234.60000610351562,2889.550048828125,7707.25,2558.89990234375,6894.14990234375,16232.5400390625,33.02000045776367
2011-10-10,9168.7939453125,5796.4501953125,4503.7001953125,9945.75,3615.949951171875,242.89999389648438,2943.699951171875,7930.0,2589.39990234375,6986.89990234375,16557.23046875,30.030000686645508
2011-10-11,9178.5439453125,5637.9501953125,4529.2998046875,9934.150390625,3652.449951171875,242.5500030517578,2972.85009765625,7910.5498046875,2623.85009765625,6997.75,16536.470703125,30.299999237060547
2011-10-12,9482.189453125,5934.25,4567.2001953125,10124.2001953125,3705.89990234375,249.64999389648438,3037.75,8036.75,2660.699951171875,7111.10009765625,16958.390625,28.40999984741211
2011-10-13,9591.138671875,5978.5498046875,4519.4501953125,10062.599609375,3659.300048828125,250.39999389648438,3013.949951171875,7965.10009765625,2633.050048828125,7106.39990234375,16883.919921875,28.239999771118164
2011-10-14,9660.2880859375,6119.64990234375,4537.89990234375,10164.400390625,3693.39990234375,247.10000610351562,2987.89990234375,8077.39990234375,2645.75,7135.9501953125,17082.689453125,25.979999542236328
2011-10-17,9721.1865234375,6096.5,4529.39990234375,10208.25,3752.300048828125,248.60000610351562,2983.75,7894.7001953125,2612.64990234375,7139.5498046875,17025.08984375,25.43000030517578
2011-10-18,9583.7890625,5881.0,4504.39990234375,10118.7001953125,3689.300048828125,242.5500030517578,2941.10009765625,7812.64990234375,2572.35009765625,7047.64990234375,16748.2890625,25.899999618530273
2011-10-19,9841.2353515625,5959.89990234375,4575.14990234375,10237.2001953125,3754.35009765625,250.89999389648438,2988.699951171875,7986.60009765625,2622.199951171875,7142.35009765625,17085.33984375,24.049999237060547
2011-10-20,9746.287109375,5975.0,4573.7998046875,10143.099609375,3699.10009765625,244.75,2972.050048828125,7921.39990234375,2600.699951171875,7062.9501953125,16936.890625,25.600000381469727
2011-10-21,9695.2373046875,5948.4501953125,4568.10009765625,10077.25,3692.14990234375,240.14999389648438,2932.85009765625,7884.75,2554.25,7008.0498046875,16785.640625,26.299999237060547
2011-10-24,9647.7373046875,6056.5,4588.9501953125,10215.900390625,3759.89990234375,242.89999389648438,2942.949951171875,8015.5498046875,2550.35009765625,6982.2001953125,16939.279296875,25.219999313354492
2011-10-25,9511.4892578125,6217.2998046875,4655.75,10369.5,3864.050048828125,246.3000030517578,3004.800048828125,8207.349609375,2596.60009765625,7010.14990234375,17254.859375,22.309999465942383
2011-10-28,9916.9345703125,6273.9501953125,4772.4501953125,10592.099609375,3983.85009765625,262.20001220703125,3220.050048828125,8392.2998046875,2691.800048828125,7239.7998046875,17804.80078125,20.889999389648438
2011-10-31,9989.5341796875,6278.7001953125,4735.60009765625,10670.0498046875,3944.050048828125,261.45001220703125,3157.14990234375,8230.900390625,2682.050048828125,7267.14990234375,17705.009765625,22.65999984741211
2011-11-01,9822.1357421875,6214.10009765625,4699.0498046875,10577.5,3868.14990234375,256.04998779296875,3112.64990234375,8147.35009765625,2656.75,7205.39990234375,17480.830078125,24.020000457763672
2011-11-02,9780.9365234375,6220.10009765625,4733.0,10604.599609375,3859.75,255.1999969482422,3105.199951171875,8205.400390625,2646.449951171875,7221.0,17464.849609375,24.889999389648438
2011-11-03,9782.38671875,6169.7998046875,4723.7998046875,10580.150390625,3848.5,260.1000061035156,3096.35009765625,8310.599609375,2678.75,7249.14990234375,17481.9296875,24.65999984741211
2011-11-04,9836.2353515625,6200.2001953125,4748.9501953125,10605.7001953125,3861.60009765625,262.5,3145.85009765625,8271.4501953125,2698.550048828125,7320.0,17562.609375,23.43000030517578
2011-11-08,9852.435546875,6216.4501953125,4699.4501953125,10643.0,3859.10009765625,258.70001220703125,3148.75,8297.7001953125,2701.699951171875,7323.2998046875,17569.529296875,23.709999084472656
2011-11-09,9592.5390625,6233.0498046875,4631.35009765625,10762.349609375,3791.300048828125,250.75,3062.800048828125,8127.60009765625,2665.550048828125,7217.35009765625,17362.099609375,24.299999237060547
2011-11-11,9292.44140625,6168.85009765625,4661.2001953125,10744.5498046875,3819.0,244.3000030517578,2989.699951171875,8197.7998046875,2626.199951171875,7124.25,17192.8203125,24.739999771118164
2011-11-14,9274.892578125,6210.2998046875,4697.64990234375,10736.5,3738.85009765625,237.35000610351562,2922.550048828125,8126.10009765625,2614.64990234375,7044.64990234375,17118.740234375,25.290000915527344
2011-11-15,9085.5947265625,6175.10009765625,4679.4501953125,10599.400390625,3678.25,223.5,2866.39990234375,7984.2001953125,2549.199951171875,6862.9501953125,16882.669921875,25.969999313354492
2011-11-16,9061.4443359375,6111.10009765625,4646.2998046875,10646.099609375,3675.35009765625,224.35000610351562,2868.449951171875,7898.0,2496.5,6798.25,16775.869140625,25.040000915527344
2011-11-17,8930.796875,6065.10009765625,4579.0,10492.75,3608.85009765625,218.5500030517578,2806.300048828125,7640.9501953125,2448.10009765625,6691.0498046875,16461.7109375,26.920000076293945
2011-11-18,8850.1474609375,6017.7998046875,4601.75,10306.349609375,3563.300048828125,214.75,2768.89990234375,7635.2001953125,2445.64990234375,6639.4501953125,16371.509765625,26.579999923706055
2011-11-21,8554.05078125,5888.2998046875,4549.14990234375,10236.599609375,3476.10009765625,207.39999389648438,2671.85009765625,7429.64990234375,2393.89990234375,6540.9501953125,15946.099609375,28.610000610351562
2011-11-22,8611.6005859375,5987.2001953125,4585.85009765625,10104.9501953125,3515.5,208.0,2711.35009765625,7476.7001953125,2381.85009765625,6577.9501953125,16065.419921875,27.350000381469727
2011-11-23,8399.2021484375,5843.39990234375,4545.5498046875,9977.5,3465.35009765625,204.35000610351562,2659.0,7308.2001953125,2310.25,6467.14990234375,15699.9697265625,30.68000030517578
2011-11-24,8472.4013671875,5918.75,4613.10009765625,9966.599609375,3539.89990234375,207.85000610351562,2667.39990234375,7373.89990234375,2354.949951171875,6586.5,15858.490234375,27.950000762939453
2011-11-25,8488.5009765625,5797.4501953125,4594.75,9909.400390625,3493.0,209.64999389648438,2615.199951171875,7265.39990234375,2379.25,6597.7001953125,15695.4296875,29.1200008392334
2011-11-28,8793.0478515625,5895.7998046875,4665.0,10079.5498046875,3547.39990234375,216.64999389648438,2745.199951171875,7493.14990234375,2436.550048828125,6713.9501953125,16167.1298828125,26.639999389648438
2011-11-29,8623.7998046875,5854.2001953125,4690.75,10149.2001953125,3555.39990234375,211.5,2706.800048828125,7361.9501953125,2407.449951171875,6654.60009765625,16008.33984375,26.8700008392334
2011-11-30,8564.0,5893.25,4710.85009765625,10271.400390625,3527.800048828125,210.10000610351562,2710.300048828125,7485.2998046875,2425.39990234375,6641.0498046875,16123.4599609375,26.549999237060547
2011-12-01,8895.1962890625,5996.39990234375,4685.75,10335.9501953125,3604.89990234375,218.0500030517578,2818.89990234375,7622.7001953125,2436.89990234375,6707.0498046875,16483.44921875,25.020000457763672
2011-12-02,9172.6435546875,6122.89990234375,4744.60009765625,10458.099609375,3686.800048828125,222.5,2894.050048828125,7778.2001953125,2499.64990234375,6819.35009765625,16846.830078125,23.989999771118164
2011-12-05,9173.6435546875,6129.7998046875,4715.89990234375,10401.599609375,3685.25,221.6999969482422,2865.300048828125,7766.25,2512.050048828125,6818.64990234375,16805.330078125,25.020000457763672
2011-12-07,9176.1435546875,6223.0498046875,4639.39990234375,10459.5,3705.35009765625,223.10000610351562,2877.300048828125,7778.89990234375,2500.550048828125,6834.75,16877.060546875,26.459999084472656
2011-12-08,8915.5966796875,6179.2998046875,4633.75,10274.9501953125,3643.39990234375,214.14999389648438,2786.85009765625,7552.0498046875,2407.949951171875,6693.60009765625,16488.240234375,28.579999923706055
2011-12-09,8810.9970703125,6135.25,4606.25,10143.900390625,3561.300048828125,211.0500030517578,2762.550048828125,7400.5498046875,2354.0,6654.25,16213.4599609375,29.530000686645508
2011-12-12,8543.30078125,6194.4501953125,4571.5498046875,10063.650390625,3466.300048828125,205.0500030517578,2652.050048828125,7185.7998046875,2282.550048828125,6515.0,15870.349609375,29.270000457763672
2011-12-13,8571.8505859375,6208.14990234375,4595.9501953125,10132.9501953125,3503.75,206.39999389648438,2710.050048828125,7285.4501953125,2285.199951171875,6492.0498046875,16002.509765625,28.110000610351562
2011-12-14,8532.900390625,6198.5,4579.7001953125,10162.150390625,3455.35009765625,201.6999969482422,2652.14990234375,7196.5498046875,2261.5,6447.35009765625,15881.1396484375,28.790000915527344
2011-12-15,8445.0009765625,6160.64990234375,4602.4501953125,10211.0,3404.64990234375,201.1999969482422,2652.35009765625,7261.64990234375,2238.5,6398.75,15836.4697265625,28.809999465942383
