date,GoldETF_Invesco_India_Gold_Exchange_Traded_Fund,GoldETF_LIC_MF_Gold_Exchange_Traded_Fund,GoldETF_Tata_Gold_Exchange_Traded_Fund,GoldETF_UTI_GOLD_Exchange_Traded_Fund
2021-09-30,-0.026947435887257898,,,-0.02788000418918557
2021-10-31,0.04076218639987883,,,0.041013794865884634
2021-11-30,0.006873512945255955,,,0.006476471947321594
2021-12-31,-0.000632200040015185,,,-0.0011358337617618508
2022-01-31,-0.007015207753058195,,,-0.007634300488365442
2022-02-28,0.06528371024463198,,,0.06593234281633942
2022-03-31,0.01850806976751329,,,0.018354146769805846
2022-04-30,0.0034925629406885594,,,0.003024632643809033
2022-05-31,-0.019058766771132496,,,-0.019938714873496854
2022-06-30,-0.007350290064446874,,,-0.0079555268191005
2022-07-31,0.010749853255644926,,,0.010482777480259386
2022-08-31,-0.0029416016656188537,,,-0.0035001071231239855
2022-09-30,-0.0187209543195489,,,-0.01946078309340238
2022-10-31,-0.00790814021085906,,,-0.008348258798330788
2022-11-30,0.06096057423112633,,,0.06145742900567219
2022-12-31,0.04212775531829349,,,0.04255874330120246
2023-01-31,0.03511518863706575,,,0.03561175364540925
2023-02-28,-0.032775017533285156,,,-0.03325189432018738
2023-03-31,0.07655968664898594,,,0.07760598294189336
2023-04-30,0.0024928404079724853,,,0.0025401491728431758
2023-05-31,-0.0003861380475649323,,,-0.0004064052579895172
2023-06-30,-0.03536458265789433,,,-0.03577042189955959
2023-07-31,0.024811676944732852,,,0.02510147921592676
2023-08-31,-0.002166119642412756,-0.0020325201761051126,,-0.0022219598118518036
2023-09-30,-0.029345119480166715,-0.029465245521783423,,-0.02967566831893098
2023-10-31,0.06545060344593057,0.06619543777961745,,0.06625252065309306
2023-11-30,0.016239651119212217,0.016533889860481876,,0.016519613824238055
2023-12-31,0.007811652135064406,0.012235123635713663,,0.012138193862260005
2024-01-31,-0.005785364231795542,-0.009922622008320947,,-0.009985824539297639
2024-02-29,-0.006474856626735637,-0.009004802933441636,0.00131519127102675,-0.00901781101902388
2024-03-31,0.07942984213880555,0.09062455601389008,0.07937537498581126,0.0907456304371641
2024-04-30,0.06891060223845935,0.05850223449092207,0.050387596899224896,0.05798747714301555
2024-05-31,0.0012491749243799255,0.005039669781637057,0.022726622615063308,0.005047529263885631
2024-06-30,-0.008781854259599209,-0.006831331995654999,-0.011523347364593595,-0.006927481288961035
2024-07-31,-0.029798708795669593,-0.0393762701887842,-0.030686303637366796,-0.0391671668126109
2024-08-31,0.038833530410656625,0.04310466733821783,0.03650348833814987,0.04312067679631082
2024-09-30,0.042865266234840105,0.04715430523369224,0.043455607970147136,0.04674551662868143
2024-10-31,0.0535598779160793,0.05355315365025004,0.05237446188310546,0.05375804580992671
2024-11-30,-0.03785818638174243,-0.03773351306893835,-0.032776794644918006,-0.03788082181417973
2024-12-31,-0.005060590434025403,-0.0031022003392802144,-0.004176278736775174,-0.004777769726607928
2025-01-31,0.07563962095839716,0.0741140336751478,0.07542170920371194,0.07625671928492861
2025-02-28,0.03329535836630404,0.03235107652451008,0.026852035257997287,0.03697988934244534
2025-03-31,0.06520585777772459,0.06484645426333402,0.05363795286032924,0.04935123700808397
2025-04-30,0.0472768206217562,0.049213546558087407,0.05007208732864954,0.06241112799816939
2025-05-31,0.0025768832835781907,0.0014863053931801762,0.025280592786313782,0.005000087152913446
2025-06-30,0.004228099036982513,0.0032304361964226036,-0.006695716866829682,-1.4866167328819735e-05
2025-07-31,0.028481523950157017,0.024994713572787042,0.03825165846351375,0.028726817725690523
2025-08-31,0.032004452537201855,0.03768203170533724,0.03025712371824585,0.03230938199229727
2025-09-30,0.12799414859807778,0.12511995279639532,0.12270558461953973,0.12560676709359586
2025-10-31,0.05176642608067206,0.05696650382045365,0.049893975302482074,0.05660715655243487
2025-11-30,0.042676814080788716,0.04495674461066135,0.039953156027767056,0.04310164718483711
2025-12-31,0.04194525574889307,0.035682576293760926,0.06751750363128961,0.041083691683302836
2026-01-31,0.25923329192340017,0.19812592408963337,0.20924170616113735,0.23428344845090332
2026-02-28,-0.045298521045889606,0.01539146445021844,-0.029950756354579555,-0.020420618641196486
2026-03-31,-0.07721508255204279,-0.9909538920434865,-0.0770649376038578,-0.08734758397915443
2026-04-30,-0.9897779002926413,0.03268618574934479,0.024048747078635024,0.02868995368680216
2026-05-31,0.04013882031995508,0.040170344859883134,0.03998345227014166,0.040431850227415245
2026-06-30,-0.09434099182219102,-0.0954626955694623,-0.09352002864075726,-0.09489011459652608
